date,cash_before,cash_after,shares_context,sanity_passed,sanity_error_count,side,size,signal_confidence,trade_executed,trade_reason,entry_date,exit_date,entry_price,exit_price,net_return,pnl,daily_output,discussion,bull_rounds,bear_rounds
2025-10-15,98567.92248438066,98881.1611526255,0.0,True,0,BUY,0.1,0.85,True,executed,2025-10-16,2025-10-23,434.73,448.98,0.03177896625491684,313.23866824483923,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-15.json,"Tesla's long-term prospects are supported by its leadership in electric vehicle technology, innovative advancements, and potential for growth in renewable energy, despite short-term challenges.

Tesla faces significant challenges including regulatory hurdles, intense competition, supply chain issues, and earnings risks despite its technological advancements.",3,3
2025-10-16,98881.1611526255,99062.29610223869,0.0,True,0,BUY,0.1,0.8,True,executed,2025-10-17,2025-10-24,425.5,433.72,0.01831844888366634,181.1349496131944,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-16.json,"Tesla maintains strong position in EV market with technological advancements, despite regulatory and supply chain challenges.

Tesla faces significant regulatory and supply chain risks, despite technological advancements, leading to cautious bearish stance.",3,3
2025-10-17,99062.29610223869,98861.45840852233,0.0,True,0,SELL,0.1,0.95,True,executed,2025-10-20,2025-10-27,443.865,452.42,-0.020273878318858227,-200.83769371634907,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-17.json,"Tesla remains a strong contender in the electric vehicle market with innovative technologies and brand loyalty, despite external challenges.

Tesla faces significant challenges in the electric vehicle market including increased competition, production issues, and regulatory hurdles, despite its technological innovations and brand strength.",3,3
2025-10-20,98861.45840852233,99116.05338338722,0.0,True,0,BUY,0.08,0.85,True,executed,2025-10-21,2025-10-28,445.755,460.55,0.03219087839732592,254.59497486488294,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-20.json,"Tesla's innovative position in the electric vehicle market, combined with operational improvements and strategic advancements, positions it for continued growth despite challenges.

Tesla faces significant headwinds including regulatory challenges, operational inefficiencies, and market competition despite recent operational improvements.",3,3
2025-10-21,99116.05338338722,98917.5384008122,0.0,True,0,SELL,0.048,0.8,True,executed,2025-10-22,2025-10-29,443.45,461.51,-0.041726124704025265,-198.51498257500995,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-21.json,"Tesla is positioned for growth with strong autonomous driving technology and increasing EV adoption, despite regulatory and production challenges.

Tesla faces significant risks including regulatory hurdles, production delays, and leadership instability, which outweigh the positive developments in autonomous driving and EV adoption.",3,3
2025-10-22,98917.5384008122,98917.5384008122,0.0,True,0,NO_TRADE,0.0,0.5,False,auto_policy_no_edge,,,,,0.0,0.0,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-22.json,"Tesla is a leader in electric vehicle technology with strong innovation potential, despite recent challenges in production scaling and profitability. The company's advancements in battery technology and autonomous driving, coupled with a strong brand and market position, suggest long-term growth potential.

Tesla faces significant challenges in scaling production, maintaining profitability, and sustaining innovation amid competitive pressures and leadership uncertainties.",3,3
2025-10-23,98917.5384008122,98737.30574457631,0.0,True,0,SELL,0.08,0.8,True,executed,2025-10-24,2025-10-31,446.83,456.56,-0.02277561936306877,-180.23265623589097,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-23.json,"Despite regulatory challenges and technical overbought conditions, Tesla's fundamentals and technical indicators suggest a bullish long-term perspective. The company's innovation in electric vehicles and energy storage positions it for continued growth, despite short-term risks.

Tesla faces significant regulatory challenges, leadership instability, and market volatility, despite positive technical indicators. The company's growth potential is hindered by these risks, leading to a bearish outlook.",3,3
2025-10-24,98737.30574457631,99678.15862549374,0.0,True,0,BUY,0.15,0.95,True,executed,2025-10-27,2025-11-03,439.98,468.37,0.06352566025728439,940.8528809174353,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-24.json,"Tesla's innovative capabilities and market leadership in EVs position it well for future growth, despite current challenges.

Tesla faces significant risks including declining share prices, increased competition, regulatory challenges, and operational issues. While there are signs of potential recovery, the bear case remains strong due to financial health concerns and negative sentiment.",3,3
2025-10-27,99678.15862549374,99485.80909484038,0.0,True,0,BUY,0.08,0.9,True,executed,2025-10-28,2025-11-04,454.775,444.26,-0.024121323731515557,-192.34953065335154,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-27.json,"Tesla remains a compelling investment despite challenges, with strong fundamentals and innovative capabilities.

Tesla faces significant regulatory and competitive pressures, with mixed sentiment from market data, social trends, and news. Fundamentals show delayed product launches and challenges in maintaining growth despite innovation.",3,3
2025-10-28,99485.80909484038,99485.11000537107,0.0,True,0,SELL,0.1,0.85,True,executed,2025-10-29,2025-11-05,462.5,462.07,-7.027027027025549e-05,-0.6990894693149476,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-28.json,"Tesla remains a strong investment despite challenges, focusing on innovation and market leadership in EVs.

Tesla faces significant risks including increased competition, regulatory challenges, and supply chain issues, despite recent earnings showing resilience.",3,3
2025-10-29,99485.11000537107,99485.11000537107,0.0,True,0,NO_TRADE,0.0,0.5,False,auto_policy_no_edge,,,,,0.0,0.0,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-29.json,"Tesla's advancements in energy storage and AI, combined with a cautiously optimistic technical outlook, position the company for growth despite challenges.

Tesla's advancements in energy storage and AI, combined with a cautiously optimistic technical outlook, position the company for growth despite challenges.",3,3
2025-10-30,99485.11000537107,98894.65446481569,0.0,True,0,BUY,0.15,0.9,True,executed,2025-10-31,2025-11-07,446.75,429.52,-0.039567431449356504,-590.4555405553815,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-30.json,"Tesla's advancements in technology and upcoming product launches position the company for strong growth despite challenges. The company's ability to innovate and capture market opportunities outweighs the risks mentioned.

Tesla faces significant challenges in scaling production, regulatory hurdles, and market competition, which could limit its growth potential despite technological advancements.",3,3
2025-10-31,98894.65446481569,98651.40319712761,0.0,True,0,BUY,0.1,0.9,True,executed,2025-11-03,2025-11-10,455.99,445.23,-0.02459700870633126,-243.2512676880693,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-10-31.json,"Despite competitive and regulatory challenges, Tesla's advancements in AI and energy storage, along with strong market sentiment, support a bullish outlook.

Tesla faces increasing competitive pressures, regulatory challenges, and risks from declining energy storage market share and AI integration difficulties, despite advancements.",3,3
2025-11-03,98651.40319712761,98901.22121530275,0.0,True,0,SELL,0.08,0.8,True,executed,2025-11-04,2025-11-11,454.46,439.62,0.031654138978127834,249.81801817513616,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-03.json,"Despite regulatory challenges and bearish technical indicators, Tesla maintains strong technological leadership and market position. The company's innovative capabilities and brand loyalty provide resilience against market pressures.

Tesla faces significant regulatory and competitive pressures, despite technological strengths.",3,3
2025-11-04,98901.22121530275,99360.6223651795,0.0,True,0,SELL,0.1,0.85,True,executed,2025-11-05,2025-11-12,452.05,430.6,0.04645050326291337,459.4011498767538,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-04.json,"Tesla remains a strong investment despite challenges due to its leadership in innovation and future technologies.

Tesla's future growth potential in autonomous driving and energy storage, combined with strong brand loyalty and market leadership, outweighs current challenges.",3,3
2025-11-05,99360.6223651795,100384.56485199775,0.0,True,0,SELL,0.08,0.85,True,executed,2025-11-06,2025-11-13,461.96,401.99,0.128816434323318,1023.9424868182517,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-05.json,"Tesla remains a strong investment despite challenges, with innovations in EV technology and autonomous driving offsetting regulatory and competitive risks.

Tesla faces significant regulatory challenges, declining market sentiment, and competitive pressures despite technological strengths.",3,3
2025-11-06,100384.56485199775,101523.79670945171,0.0,True,0,SELL,0.15,0.9,True,executed,2025-11-07,2025-11-14,437.92,404.35,0.07565783704786261,1139.2318574539563,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-06.json,"Despite competitive pressures and regulatory challenges, Tesla's innovation in battery technology, autonomous driving, and upcoming AI products positions it for long-term growth, outweighing short-term risks.

Tesla faces significant regulatory challenges, supply chain disruptions, and increased competition, despite innovations in battery technology and AI. The upcoming earnings report adds uncertainty, potentially leading to higher volatility and risks.",3,3
2025-11-07,101523.79670945171,102082.5083058143,0.0,True,0,SELL,0.08,0.8,True,executed,2025-11-10,2025-11-17,439.6,408.92,0.06879071883530484,558.7115963626031,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-07.json,"Tesla's long-term prospects are supported by its leadership in electric vehicle technology, AI, and renewable energy, despite short-term challenges.

Tesla faces regulatory challenges and widening net losses despite technological advancements.",3,3
2025-11-10,102082.5083058143,100737.73039980052,0.0,True,0,BUY,0.15,5.0,True,executed,2025-11-11,2025-11-18,439.4,401.25,-0.08782294037323618,-1344.7779060137875,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-10.json,"Tesla (TSLA) is positioned for long-term growth with advancements in autonomous driving and energy sectors, despite regulatory and battery technology risks.

Tesla faces regulatory and battery technology risks despite recent advancements, leading to cautious optimism with moderate risks.",3,3
2025-11-11,100737.73039980052,99858.23407964839,0.0,True,0,BUY,0.1,0.8,True,executed,2025-11-12,2025-11-19,442.15,403.99,-0.08730555241433896,-879.4963201521332,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-11.json,"Tesla is well-positioned for long-term growth in the EV market, with strong brand loyalty, innovation in technology, and expanding energy storage business.

Tesla faces significant challenges including intense competition, regulatory hurdles, and operational inefficiencies despite positive long-term growth potential in EVs.",3,3
2025-11-12,99858.23407964839,100506.68531596728,0.0,True,0,SELL,0.1,0.95,True,executed,2025-11-13,2025-11-20,423.13,395.23,0.06493718242620466,648.4512363188775,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-12.json,"Tesla's innovative products and long-term growth potential outweigh current challenges.

Tesla faces regulatory challenges, supply chain disruptions, increased competition, and operational skepticism despite innovative products.",3,3
2025-11-13,100506.68531596728,100621.25981509384,0.0,True,0,BUY,0.1,0.9,True,executed,2025-11-14,2025-11-21,386.3,391.09,0.011399689360600474,114.57449912656521,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-13.json,"Tesla continues to show strong potential in the electric vehicle market with upcoming product launches and regulatory support, despite challenges.

Tesla faces significant challenges including regulatory risks, supply chain issues, and competition, despite positive developments in the energy sector.",3,3
2025-11-14,100621.25981509384,100326.94013188905,0.0,True,0,SELL,0.06,5.0,True,executed,2025-11-17,2025-11-24,398.74,417.78,-0.04875041380348087,-294.31968320480314,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-14.json,"Tesla's long-term prospects remain strong despite current challenges, driven by technological leadership, market dominance in EVs, and potential for growth in autonomous driving and energy storage.

Tesla faces significant regulatory and competitive pressures, with innovation challenges in autonomous driving and energy storage offsetting its EV market dominance.",3,3
2025-11-17,100326.94013188905,100326.94013188905,0.0,True,0,NO_TRADE,0.0,50.0,False,auto_policy_no_edge,,,,,0.0,0.0,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-17.json,"Tesla's positive developments and resilience in the face of challenges position it for continued growth despite economic uncertainties.

Tesla faces significant challenges including regulatory hurdles, market competition, and operational inefficiencies that threaten its growth trajectory.",3,3
2025-11-18,100326.94013188905,101067.71470799364,0.0,True,0,BUY,0.15,0.85,True,executed,2025-11-19,2025-11-26,406.18,426.58,0.04922403860357471,740.7745761045952,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-18.json,"Tesla's fundamentals are supported by strong AI developments and renewable energy initiatives, with technical indicators showing potential for a short-term bounce.

Tesla faces increased competition and supply chain issues, despite AI developments, technical indicators suggest caution, renewable energy initiatives may not offset risks.",3,3
2025-11-19,101067.71470799364,100756.59433694252,0.0,True,0,SELL,0.08,0.8,True,executed,2025-11-20,2025-11-28,414.63,430.17,-0.03847919832139503,-311.12037105112483,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-19.json,"Tesla shows signs of recovery with new battery technology and positive technical indicators, despite regulatory and competitive challenges.

Tesla faces significant regulatory and competitive challenges, despite recent news of battery technology breakthroughs. The company's fundamentals in China are weak, and technical indicators show overbought conditions that may lead to a pullback.",3,3
2025-11-20,100756.59433694252,101196.04743877909,0.0,True,0,BUY,0.064,0.85,True,executed,2025-11-21,2025-12-01,402.32,430.14,0.06814893617021275,439.45310183656426,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-20.json,"Tesla's long-term prospects remain strong despite current challenges, driven by innovation in EVs, renewable energy, and potential market growth.

Tesla faces significant regulatory and competitive pressures, with limited evidence of sustained innovation driving growth.",3,3
2025-11-21,101196.04743877909,100504.77881641388,0.0,True,0,SELL,0.1,0.8,True,executed,2025-11-24,2025-12-02,402.17,429.24,-0.06830984409578038,-691.2686223652196,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-21.json,"Tesla's growth potential in energy storage and autonomous driving, despite current operational challenges.

Tesla's growth potential in energy storage and autonomous driving, despite current operational challenges.",3,3
2025-11-24,100504.77881641388,102052.32153197267,0.0,True,0,BUY,0.2,0.95,True,executed,2025-11-25,2025-12-03,414.42,446.74,0.07698851406785384,1547.5427155588038,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-24.json,"Tesla's advancements in AI and global partnerships, along with strong financial fundamentals and positive technical indicators, outweigh the competitive pressures and operational risks, positioning the company for continued growth.

Tesla faces significant competitive pressures, operational risks, and valuation concerns despite recent advancements.",3,3
2025-11-25,102052.32153197267,102633.04943115593,0.0,True,0,BUY,0.08,0.85,True,executed,2025-11-26,2025-12-04,423.95,454.53,0.07113114754098357,580.7278991832515,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-25.json,"Tesla maintains a strong competitive position in the electric vehicle market through innovation and brand loyalty, supported by positive technical indicators and fundamental strengths despite increasing competition.

Tesla faces significant competitive pressures and profitability concerns despite strong brand and innovation, leading to cautious sentiment.",3,3
2025-11-26,102633.04943115593,103171.65046761386,0.0,True,0,BUY,0.08,0.85,True,executed,2025-11-28,2025-12-05,426.59,455.0,0.06559790431093093,538.6010364579208,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-26.json,"Tesla continues to demonstrate strong innovation in electric vehicles, AI, and energy storage, with recent advancements offsetting competitive pressures and scaling challenges.

Tesla faces downward pressure due to declining Model Y sales, upcoming earnings report concerns, and competitive challenges despite positive developments in AI and new energy storage products.",3,3
2025-11-28,103171.65046761386,103574.36280729917,0.0,True,0,BUY,0.12,0.9,True,executed,2025-12-01,2025-12-08,425.32,439.58,0.032527696793002894,402.71233968530623,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-11-28.json,"Tesla remains a strong contender in the electric vehicle market with innovative advancements and expanding business segments, supported by positive sentiment and technical indicators.

Tesla faces mixed sentiment with strong technical support at $270 but bearish divergence in MACD, mixed market sentiment, and challenges in financials despite positive advancements.",3,3
2025-12-01,103574.36280729917,103842.26874795456,0.0,True,0,BUY,0.08,0.8,True,executed,2025-12-02,2025-12-09,430.81,445.17,0.032332559597038166,267.9059406553803,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-01.json,"Tesla is positioned to capitalize on regulatory navigation and expansion plans, supported by positive sentiment and momentum indicators.

Tesla faces regulatory challenges in Europe and expansion uncertainties despite positive sentiment.",3,3
2025-12-02,103842.26874795456,104205.97671480426,0.0,True,0,BUY,0.08,0.85,True,executed,2025-12-03,2025-12-10,432.1,451.45,0.043781300624855274,363.707966849697,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-02.json,"Tesla's leadership in innovation, strong brand loyalty, and expansion into new markets position it well despite competitive pressures.

Tesla faces increasing competitive pressures, market volatility, and challenges to its innovation leadership, despite its strong brand and market position.",3,3
2025-12-03,104205.97671480426,104254.15056764102,0.0,True,0,SELL,0.08,0.85,True,executed,2025-12-04,2025-12-11,449.94,446.89,0.005778681601991402,48.1738528367507,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-03.json,"Tesla is demonstrating resilience through technological innovation and operational improvements, despite external challenges.

Tesla faces increased competition, regulatory challenges, and operational hurdles despite recent technological advancements.",3,3
2025-12-04,104254.15056764102,104354.98218674517,0.0,True,0,BUY,0.08,8.0,True,executed,2025-12-05,2025-12-12,453.03,458.96,0.012089640862636045,100.8316191041571,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-04.json,"Tesla's advancements in autonomous driving and energy storage, along with strong brand loyalty and market leadership, position it for continued growth despite challenges.

Tesla's advancements in autonomous driving and energy storage, along with strong brand loyalty and market leadership, position it for continued growth despite challenges.",3,3
2025-12-05,104354.98218674517,105633.8694080256,0.0,True,0,BUY,0.2,0.9,True,executed,2025-12-08,2025-12-15,447.445,475.31,0.06127581043480206,1278.8872212804288,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-05.json,"Tesla remains a compelling investment due to its leadership in EVs, resilience, and positive sentiment, despite market volatility and regulatory challenges.

Tesla faces regulatory headwinds, market volatility, and operational challenges despite its EV leadership, leading to a bearish outlook.",3,3
2025-12-08,105633.8694080256,104614.51652270551,0.0,True,0,SELL,0.08,0.9,True,executed,2025-12-09,2025-12-16,437.54,489.88,-0.12062334872240246,-1019.3528853200794,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-08.json,"Tesla's advancements in battery technology and Cybertruck production, along with strong market position in EVs, outweigh the mentioned challenges, indicating a bullish outlook.

Tesla faces significant challenges despite recent advancements, including profitability issues, competitive pressures, and market sentiment risks.",3,3
2025-12-09,104614.51652270551,105101.13614168168,0.0,True,0,BUY,0.1,0.85,True,executed,2025-12-10,2025-12-17,446.065,467.26,0.046515496620447676,486.61961897616766,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-09.json,"Tesla maintains strong growth potential despite challenges, driven by innovation and market leadership in EVs.

Tesla faces significant regulatory and competitive challenges, with mixed earnings performance and potential risks to its growth trajectory.",3,3
2025-12-10,105101.13614168168,105737.45853878818,0.0,True,0,BUY,0.08,0.75,True,executed,2025-12-11,2025-12-18,448.945,483.37,0.07567977146421057,636.322397106508,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-10.json,"Tesla continues to innovate in electric vehicles and energy storage, maintaining a strong market position despite regulatory and leadership challenges.

Tesla faces regulatory and leadership challenges, with technical indicators showing overbought conditions and potential pullback despite bullish signals.",3,3
2025-12-11,105737.45853878818,104945.57584780737,0.0,True,0,SELL,0.1,0.85,True,executed,2025-12-12,2025-12-19,448.09,481.2,-0.07489140574438174,-791.8826909808129,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-11.json,"Despite recent market headwinds, Tesla's long-term prospects remain strong due to its leadership in EVs, renewable energy, and autonomous driving technology. The company's ability to innovate and adapt to changing market conditions positions it well for sustained growth.

Tesla faces significant headwinds from regulatory challenges, supply chain issues, and bearish technical indicators, despite its innovative strengths in EVs and autonomous driving.",3,3
2025-12-12,104945.57584780737,105576.68989017003,0.0,True,0,BUY,0.15,0.9,True,executed,2025-12-15,2025-12-22,469.44,488.73,0.04009151329243358,631.1140423626698,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-12.json,"Tesla is well-positioned for future growth with advancements in AI, strong Q2 results, and upcoming events, despite some risks.

Tesla faces significant risks despite positive developments, including AI advancements, Q2 results, and upcoming events, but these are offset by economic uncertainty, interest rate risks, competition, and regulatory challenges.",3,3
2025-12-15,105576.68989017003,105576.68989017003,0.0,True,0,NO_TRADE,0.0,0.5,False,auto_policy_no_edge,,,,,0.0,0.0,outputs/backtesting/day_by_day_TSLA_2025-10-01_to_2026-01-31_20260307_173102/daily_outputs/TSLA_2025-12-15.json,"Tesla's future remains bright despite current challenges, driven by innovation, brand strength, and strategic moves.

Tesla faces significant headwinds including leadership concerns, production delays, environmental issues, and weak fundamentals despite positive sentiment from new initiatives.",3,3
